date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:46:41	3329/3329	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Jul%202017%2021:40:17%20GMT	https://pbs.twimg.com/profile_images/884528226630086657/LNt9G3HJ_bigger.jpg	C:/My%20Web%20Sites/Twitter/pbs.twimg.com/profile_images/884528226630086657/LNt9G3HJ_bigger.jpg	(from https://twitter.com/)
01:46:42	396700/396700	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Nov%202017%2007:46:40%20GMT	https://twitter.com/DisneyPixar/status/928070850342895616	C:/My%20Web%20Sites/Twitter/twitter.com/DisneyPixar/status/928070850342895616.html	(from https://twitter.com/)
01:46:42	187554/187554	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Nov%202017%2007:46:40%20GMT	https://twitter.com/hashtag/280characters?src=hash	C:/My%20Web%20Sites/Twitter/twitter.com/hashtag/280characters805d.html	(from https://twitter.com/)
01:46:42	86/86	---MCZ	302	error ('Found')	text/html	date:Thu,%2009%20Nov%202017%2007:46:40%20GMT	https://twitter.com/i/streams/stream/694260791474688000	C:/My%20Web%20Sites/Twitter/twitter.com/i/streams/stream/694260791474688000.3a.delayed	(from https://twitter.com/)
01:46:43	34846/34846	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Nov%202017%2016:41:26%20GMT	https://pbs.twimg.com/ext_tw_video_thumb/928301950688378880/pu/img/SvXW6PAyeko0xDnt.jpg	C:/My%20Web%20Sites/Twitter/pbs.twimg.com/ext_tw_video_thumb/928301950688378880/pu/img/SvXW6PAyeko0xDnt.jpg	(from https://twitter.com/)
01:46:43	444995/444995	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Nov%202017%2007:46:41%20GMT	https://twitter.com/VP	C:/My%20Web%20Sites/Twitter/twitter.com/VP.html	(from https://twitter.com/)
01:46:43	2795/2795	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Nov%202017%2016:50:53%20GMT	https://pbs.twimg.com/profile_images/927579554041839616/R5mAi8_n_bigger.jpg	C:/My%20Web%20Sites/Twitter/pbs.twimg.com/profile_images/927579554041839616/R5mAi8_n_bigger.jpg	(from https://twitter.com/)
01:46:44	413693/413693	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Nov%202017%2007:46:42%20GMT	https://twitter.com/VP/status/928302813167407104	C:/My%20Web%20Sites/Twitter/twitter.com/VP/status/928302813167407104.html	(from https://twitter.com/)
01:46:44	187594/187594	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Nov%202017%2007:46:42%20GMT	https://twitter.com/hashtag/SutherlandSprings?src=hash	C:/My%20Web%20Sites/Twitter/twitter.com/hashtag/SutherlandSprings805d.html	(from https://twitter.com/)
01:46:44	86/86	---MCZ	302	error ('Found')	text/html	date:Thu,%2009%20Nov%202017%2007:46:42%20GMT	https://twitter.com/i/streams/stream/788598625656078338	C:/My%20Web%20Sites/Twitter/twitter.com/i/streams/stream/788598625656078338.40.delayed	(from https://twitter.com/)
01:46:45	119977/119977	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Nov%202017%2007:20:03%20GMT	https://pbs.twimg.com/media/DOLGzkXX4AERZ4T.jpg	C:/My%20Web%20Sites/Twitter/pbs.twimg.com/media/DOLGzkXX4AERZ4T.jpg	(from https://twitter.com/)
01:46:45	439220/439220	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Nov%202017%2007:46:43%20GMT	https://twitter.com/EW	C:/My%20Web%20Sites/Twitter/twitter.com/EW.html	(from https://twitter.com/)
01:46:45	3329/3329	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Jul%202017%2015:44:54%20GMT	https://pbs.twimg.com/profile_images/881539688418471937/lf5NWhm__bigger.jpg	C:/My%20Web%20Sites/Twitter/pbs.twimg.com/profile_images/881539688418471937/lf5NWhm__bigger.jpg	(from https://twitter.com/)
01:46:46	234239/234239	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Nov%202017%2007:46:44%20GMT	https://twitter.com/EW/status/928523065121746944	C:/My%20Web%20Sites/Twitter/twitter.com/EW/status/928523065121746944.html	(from https://twitter.com/)
01:46:46	191148/191148	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Nov%202017%2007:46:44%20GMT	https://twitter.com/hashtag/MrRobot?src=hash	C:/My%20Web%20Sites/Twitter/twitter.com/hashtag/MrRobot805d.html	(from https://twitter.com/)
01:46:46	86/86	---MCZ	302	error ('Found')	text/html	date:Thu,%2009%20Nov%202017%2007:46:44%20GMT	https://twitter.com/i/streams/stream/788527913327091712	C:/My%20Web%20Sites/Twitter/twitter.com/i/streams/stream/788527913327091712.46.delayed	(from https://twitter.com/)
01:46:47	41726/41726	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Nov%202017%2010:57:50%20GMT	https://pbs.twimg.com/ext_tw_video_thumb/928215479440855041/pu/img/Ran8FXyK7vOsmGRC.jpg	C:/My%20Web%20Sites/Twitter/pbs.twimg.com/ext_tw_video_thumb/928215479440855041/pu/img/Ran8FXyK7vOsmGRC.jpg	(from https://twitter.com/)
01:46:47	409360/409360	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Nov%202017%2007:46:45%20GMT	https://twitter.com/ManCity	C:/My%20Web%20Sites/Twitter/twitter.com/ManCity.html	(from https://twitter.com/)
01:46:47	4219/4219	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Oct%202017%2010:52:35%20GMT	https://pbs.twimg.com/profile_images/923503117680947200/q8h1pJhx_bigger.jpg	C:/My%20Web%20Sites/Twitter/pbs.twimg.com/profile_images/923503117680947200/q8h1pJhx_bigger.jpg	(from https://twitter.com/)
01:46:48	407048/407048	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Nov%202017%2007:46:46%20GMT	https://twitter.com/ManCity/status/928215792361070594	C:/My%20Web%20Sites/Twitter/twitter.com/ManCity/status/928215792361070594.html	(from https://twitter.com/)
01:46:48	86/86	---MCZ	302	error ('Found')	text/html	date:Thu,%2009%20Nov%202017%2007:46:46%20GMT	https://twitter.com/i/streams/stream/817037328375910400	C:/My%20Web%20Sites/Twitter/twitter.com/i/streams/stream/817037328375910400.4b.delayed	(from https://twitter.com/)
01:46:48	116304/116304	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Nov%202017%2007:20:03%20GMT	https://pbs.twimg.com/media/DOLGzhmWAAAnq1x.jpg	C:/My%20Web%20Sites/Twitter/pbs.twimg.com/media/DOLGzhmWAAAnq1x.jpg	(from https://twitter.com/)
01:46:49	403596/403596	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Nov%202017%2007:46:47%20GMT	https://twitter.com/ABC	C:/My%20Web%20Sites/Twitter/twitter.com/ABC.html	(from https://twitter.com/)
01:46:49	2973/2973	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Jun%202017%2015:23:16%20GMT	https://pbs.twimg.com/profile_images/877547979363758080/ny06RNTT_bigger.jpg	C:/My%20Web%20Sites/Twitter/pbs.twimg.com/profile_images/877547979363758080/ny06RNTT_bigger.jpg	(from https://twitter.com/)
01:46:49	428821/428821	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Nov%202017%2007:46:47%20GMT	https://twitter.com/ABC/status/928523064131940352	C:/My%20Web%20Sites/Twitter/twitter.com/ABC/status/928523064131940352.html	(from https://twitter.com/)
01:46:50	86/86	---MCZ	302	error ('Found')	text/html	date:Thu,%2009%20Nov%202017%2007:46:48%20GMT	https://twitter.com/i/streams/stream/788595832660516864	C:/My%20Web%20Sites/Twitter/twitter.com/i/streams/stream/788595832660516864.50.delayed	(from https://twitter.com/)
01:46:50	47692/47692	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Nov%202017%2005:28:07%20GMT	https://pbs.twimg.com/media/DOKtLzmW0AAj4Nh.jpg	C:/My%20Web%20Sites/Twitter/pbs.twimg.com/media/DOKtLzmW0AAj4Nh.jpg	(from https://twitter.com/)
01:46:50	416493/416493	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Nov%202017%2007:46:48%20GMT	https://twitter.com/billboard	C:/My%20Web%20Sites/Twitter/twitter.com/billboard.html	(from https://twitter.com/)
01:46:51	2617/2617	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jun%202017%2019:02:16%20GMT	https://pbs.twimg.com/profile_images/876878315256250369/Zkusf5bc_bigger.jpg	C:/My%20Web%20Sites/Twitter/pbs.twimg.com/profile_images/876878315256250369/Zkusf5bc_bigger.jpg	(from https://twitter.com/)
01:46:51	415847/415847	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Nov%202017%2007:46:49%20GMT	https://twitter.com/billboard/status/928494894368346112	C:/My%20Web%20Sites/Twitter/twitter.com/billboard/status/928494894368346112.html	(from https://twitter.com/)
01:46:52	190735/190735	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Nov%202017%2007:46:50%20GMT	https://twitter.com/hashtag/TheEllenShow?src=hash	C:/My%20Web%20Sites/Twitter/twitter.com/hashtag/TheEllenShow805d.html	(from https://twitter.com/)
01:46:52	86/86	---MCZ	302	error ('Found')	text/html	date:Thu,%2009%20Nov%202017%2007:46:50%20GMT	https://twitter.com/i/streams/stream/692079086844276736	C:/My%20Web%20Sites/Twitter/twitter.com/i/streams/stream/692079086844276736.56.delayed	(from https://twitter.com/)
01:46:52	18649/18649	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Nov%202017%2006:21:54%20GMT	https://pbs.twimg.com/media/DOK5fxPVoAAvkKL.jpg	C:/My%20Web%20Sites/Twitter/pbs.twimg.com/media/DOK5fxPVoAAvkKL.jpg	(from https://twitter.com/)
01:46:52	29146/29146	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Nov%202017%2006:21:54%20GMT	https://pbs.twimg.com/media/DOK5fxPUQAIkyEU.jpg	C:/My%20Web%20Sites/Twitter/pbs.twimg.com/media/DOK5fxPUQAIkyEU.jpg	(from https://twitter.com/)
01:46:53	410621/410621	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Nov%202017%2007:46:51%20GMT	https://twitter.com/GiGiHadid	C:/My%20Web%20Sites/Twitter/twitter.com/GiGiHadid.html	(from https://twitter.com/)
01:46:53	2973/2973	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Jan%202017%2021:22:11%20GMT	https://pbs.twimg.com/profile_images/826179223891095552/5de_T0pC_bigger.jpg	C:/My%20Web%20Sites/Twitter/pbs.twimg.com/profile_images/826179223891095552/5de_T0pC_bigger.jpg	(from https://twitter.com/)
01:46:54	412446/412446	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Nov%202017%2007:46:51%20GMT	https://twitter.com/GiGiHadid/status/928508438547783681	C:/My%20Web%20Sites/Twitter/twitter.com/GiGiHadid/status/928508438547783681.html	(from https://twitter.com/)
01:46:54	417405/417405	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Nov%202017%2007:46:52%20GMT	https://twitter.com/BBCCiN	C:/My%20Web%20Sites/Twitter/twitter.com/BBCCiN.html	(from https://twitter.com/)
01:46:54	126/126	---MCZ	302	error ('Found')	text/html	date:Thu,%2009%20Nov%202017%2007:46:52%20GMT	https://twitter.com/hashtag/TOMMYxGIGI?src=hash	C:/My%20Web%20Sites/Twitter/twitter.com/hashtag/TOMMYxGIGI.5d805d.delayed	(from https://twitter.com/)
01:46:55	178145/178145	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Nov%202017%2007:46:53%20GMT	https://twitter.com/hashtag/TOMMYxGIGI?f=tweets&src=hash	C:/My%20Web%20Sites/Twitter/twitter.com/hashtag/TOMMYxGIGIc4f9.html	(from https://twitter.com/)
01:46:58	396340/396340	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Nov%202017%2007:46:56%20GMT	https://twitter.com/kegrand	C:/My%20Web%20Sites/Twitter/twitter.com/kegrand.html	(from https://twitter.com/)
01:46:58	808/808	---M--	200	added ('OK')	image/png	etag:%224nEOWabLHoMZFPbgmnWUrA==%22	https://abs.twimg.com/emoji/v2/72x72/2764.png	C:/My%20Web%20Sites/Twitter/abs.twimg.com/emoji/v2/72x72/2764.png	(from https://twitter.com/)
01:46:59	8329/8329	---M--	200	added ('OK')	image/png	etag:%22LjvoYzTdf7BpyVB6inkj2w==%22	https://abs.twimg.com/hashflags/ChildrenInNeed_2017/ChildrenInNeed_2017.png	C:/My%20Web%20Sites/Twitter/abs.twimg.com/hashflags/ChildrenInNeed_2017/ChildrenInNeed_2017.png	(from https://twitter.com/)
01:46:59	189610/189610	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Nov%202017%2007:46:57%20GMT	https://twitter.com/hashtag/CiN?src=hash	C:/My%20Web%20Sites/Twitter/twitter.com/hashtag/CiN805d.html	(from https://twitter.com/)
01:46:59	418313/418313	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Nov%202017%2007:46:57%20GMT	https://twitter.com/TommyHilfiger	C:/My%20Web%20Sites/Twitter/twitter.com/TommyHilfiger.html	(from https://twitter.com/)
01:46:59	86/86	---MCZ	302	error ('Found')	text/html	date:Thu,%2009%20Nov%202017%2007:46:57%20GMT	https://twitter.com/i/streams/stream/692742137079660545	C:/My%20Web%20Sites/Twitter/twitter.com/i/streams/stream/692742137079660545.64.delayed	(from https://twitter.com/)
01:47:00	94742/94742	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Nov%202017%2000:31:56%20GMT	https://pbs.twimg.com/media/DOEfzXrUIAAnBxx.jpg	C:/My%20Web%20Sites/Twitter/pbs.twimg.com/media/DOEfzXrUIAAnBxx.jpg	(from https://twitter.com/)
01:47:00	443766/443766	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Nov%202017%2007:46:58%20GMT	https://twitter.com/Rainbow6Game	C:/My%20Web%20Sites/Twitter/twitter.com/Rainbow6Game.html	(from https://twitter.com/)
01:47:00	2439/2439	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Nov%202017%2016:05:08%20GMT	https://pbs.twimg.com/profile_images/926118487906435072/OefGhDq9_bigger.jpg	C:/My%20Web%20Sites/Twitter/pbs.twimg.com/profile_images/926118487906435072/OefGhDq9_bigger.jpg	(from https://twitter.com/)
01:47:01	387205/387205	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Nov%202017%2007:46:59%20GMT	https://twitter.com/Rainbow6Game/status/928306144551911424	C:/My%20Web%20Sites/Twitter/twitter.com/Rainbow6Game/status/928306144551911424.html	(from https://twitter.com/)
01:47:01	86/86	---MCZ	302	error ('Found')	text/html	date:Thu,%2009%20Nov%202017%2007:46:59%20GMT	https://twitter.com/i/streams/stream/788597991837949952	C:/My%20Web%20Sites/Twitter/twitter.com/i/streams/stream/788597991837949952.69.delayed	(from https://twitter.com/)
01:47:01	62358/62358	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Nov%202017%2021:35:08%20GMT	https://pbs.twimg.com/media/DOJA7XHVAAU87ee.jpg	C:/My%20Web%20Sites/Twitter/pbs.twimg.com/media/DOJA7XHVAAU87ee.jpg	(from https://twitter.com/)
01:47:02	406159/406159	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Nov%202017%2007:47:00%20GMT	https://twitter.com/TheEllenShow	C:/My%20Web%20Sites/Twitter/twitter.com/TheEllenShow.html	(from https://twitter.com/)
01:47:02	2617/2617	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Jul%202017%2018:02:48%20GMT	https://pbs.twimg.com/profile_images/882661553220145152/EQkH0WSX_bigger.jpg	C:/My%20Web%20Sites/Twitter/pbs.twimg.com/profile_images/882661553220145152/EQkH0WSX_bigger.jpg	(from https://twitter.com/)
01:47:02	387163/387163	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Nov%202017%2007:47:00%20GMT	https://twitter.com/TheEllenShow/status/928376178880036865	C:/My%20Web%20Sites/Twitter/twitter.com/TheEllenShow/status/928376178880036865.html	(from https://twitter.com/)
01:47:03	186248/186248	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Nov%202017%2007:47:01%20GMT	https://twitter.com/hashtag/Ellen2500?src=hash	C:/My%20Web%20Sites/Twitter/twitter.com/hashtag/Ellen2500805d.html	(from https://twitter.com/)
01:47:03	86/86	---MCZ	302	error ('Found')	text/html	date:Thu,%2009%20Nov%202017%2007:47:01%20GMT	https://twitter.com/i/streams/stream/686639666771046424	C:/My%20Web%20Sites/Twitter/twitter.com/i/streams/stream/686639666771046424.6f.delayed	(from https://twitter.com/)
01:47:03	6329/6329	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Nov%202017%2007:47:01%20GMT	https://twitter.com/'https:	C:/My%20Web%20Sites/Twitter/twitter.com/'https_.70.delayed	(from https://twitter.com/)
01:47:03	4162/4162	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Nov%202017%2022:34:30%20GMT	https://pbs.twimg.com/media/DOJOg9IX4AAvh2h.jpg	C:/My%20Web%20Sites/Twitter/pbs.twimg.com/media/DOJOg9IX4AAvh2h.jpg	(from https://twitter.com/)
01:47:04	402356/402356	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Nov%202017%2007:47:02%20GMT	https://twitter.com/pewdiepie	C:/My%20Web%20Sites/Twitter/twitter.com/pewdiepie.html	(from https://twitter.com/)
01:47:04	2973/2973	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Sep%202017%2007:47:47%20GMT	https://pbs.twimg.com/profile_images/913309747914342400/ZAL9cBfs_bigger.jpg	C:/My%20Web%20Sites/Twitter/pbs.twimg.com/profile_images/913309747914342400/ZAL9cBfs_bigger.jpg	(from https://twitter.com/)
01:47:04	997/997	---M--	200	added ('OK')	image/png	etag:%22fBfnusUF0BwusgB9uDk+7Q==%22	https://abs.twimg.com/emoji/v2/72x72/1f4b0.png	C:/My%20Web%20Sites/Twitter/abs.twimg.com/emoji/v2/72x72/1f4b0.png	(from https://twitter.com/)
01:47:05	1190/1190	---M--	200	added ('OK')	image/png	etag:%220uAPa6Q11twgfnK6N/vUwg==%22	https://abs.twimg.com/emoji/v2/72x72/1f920.png	C:/My%20Web%20Sites/Twitter/abs.twimg.com/emoji/v2/72x72/1f920.png	(from https://twitter.com/)
01:47:05	404141/404141	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Nov%202017%2007:47:03%20GMT	https://twitter.com/pewdiepie/status/928391035880960001	C:/My%20Web%20Sites/Twitter/twitter.com/pewdiepie/status/928391035880960001.html	(from https://twitter.com/)
01:47:05	991/991	---M--	200	added ('OK')	image/png	etag:%22LrP5UrD2b5X/BD9pbOlZEQ==%22	https://abs.twimg.com/emoji/v2/72x72/1f44c.png	C:/My%20Web%20Sites/Twitter/abs.twimg.com/emoji/v2/72x72/1f44c.png	(from https://twitter.com/)
01:47:05	86/86	---MCZ	302	error ('Found')	text/html	date:Thu,%2009%20Nov%202017%2007:47:03%20GMT	https://twitter.com/i/streams/stream/686639666779426837	C:/My%20Web%20Sites/Twitter/twitter.com/i/streams/stream/686639666779426837.78.delayed	(from https://twitter.com/)
01:47:06	232226/232226	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Nov%202017%2015:02:04%20GMT	https://pbs.twimg.com/media/DOHm9kkXkAAuk8l.jpg	C:/My%20Web%20Sites/Twitter/pbs.twimg.com/media/DOHm9kkXkAAuk8l.jpg	(from https://twitter.com/)
01:47:06	275978/275978	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Nov%202017%2015:02:04%20GMT	https://pbs.twimg.com/media/DOHm9kjX4AA2EQw.jpg	C:/My%20Web%20Sites/Twitter/pbs.twimg.com/media/DOHm9kjX4AA2EQw.jpg	(from https://twitter.com/)
01:47:07	406648/406648	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Nov%202017%2007:47:05%20GMT	https://twitter.com/taylorswift13	C:/My%20Web%20Sites/Twitter/twitter.com/taylorswift13.html	(from https://twitter.com/)
01:47:07	3329/3329	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Aug%202017%2016:47:28%20GMT	https://pbs.twimg.com/profile_images/900399601282424832/sNDnYYZe_bigger.jpg	C:/My%20Web%20Sites/Twitter/pbs.twimg.com/profile_images/900399601282424832/sNDnYYZe_bigger.jpg	(from https://twitter.com/)
01:47:07	1214/1214	---M--	200	added ('OK')	image/png	etag:%22DYUN+fW5ldjK79J2BSvMiw==%22	https://abs.twimg.com/emoji/v2/72x72/1f602.png	C:/My%20Web%20Sites/Twitter/abs.twimg.com/emoji/v2/72x72/1f602.png	(from https://twitter.com/)
01:47:07	382792/382792	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Nov%202017%2007:47:05%20GMT	https://twitter.com/taylorswift13/status/928276956315045894	C:/My%20Web%20Sites/Twitter/twitter.com/taylorswift13/status/928276956315045894.html	(from https://twitter.com/)
01:47:08	86/86	---MCZ	302	error ('Found')	text/html	date:Thu,%2009%20Nov%202017%2007:47:06%20GMT	https://twitter.com/i/streams/stream/788604351023501312	C:/My%20Web%20Sites/Twitter/twitter.com/i/streams/stream/788604351023501312.7f.delayed	(from https://twitter.com/)
01:47:08	79859/79859	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Nov%202017%2007:15:10%20GMT	https://pbs.twimg.com/media/DOLFr5rWkAAAAYL.jpg	C:/My%20Web%20Sites/Twitter/pbs.twimg.com/media/DOLFr5rWkAAAAYL.jpg	(from https://twitter.com/)
01:47:09	417201/417201	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Nov%202017%2007:47:07%20GMT	https://twitter.com/Uber_Pix	C:/My%20Web%20Sites/Twitter/twitter.com/Uber_Pix.html	(from https://twitter.com/)
01:47:09	6177/6177	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Oct%202015%2020:05:15%20GMT	https://pbs.twimg.com/profile_images/653300851533062145/IbiQdknI_bigger.png	C:/My%20Web%20Sites/Twitter/pbs.twimg.com/profile_images/653300851533062145/IbiQdknI_bigger.png	(from https://twitter.com/)
01:47:09	242226/242226	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Nov%202017%2007:47:07%20GMT	https://twitter.com/Uber_Pix/status/928521842574454785	C:/My%20Web%20Sites/Twitter/twitter.com/Uber_Pix/status/928521842574454785.html	(from https://twitter.com/)
01:47:09	86/86	---MCZ	302	error ('Found')	text/html	date:Thu,%2009%20Nov%202017%2007:47:07%20GMT	https://twitter.com/i/streams/stream/686639666771046430	C:/My%20Web%20Sites/Twitter/twitter.com/i/streams/stream/686639666771046430.84.delayed	(from https://twitter.com/)
01:47:10	99133/99133	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Nov%202017%2006:21:17%20GMT	https://pbs.twimg.com/media/DOK5Wu2UEAAx2MP.jpg	C:/My%20Web%20Sites/Twitter/pbs.twimg.com/media/DOK5Wu2UEAAx2MP.jpg	(from https://twitter.com/)
01:47:10	403667/403667	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Nov%202017%2007:47:08%20GMT	https://twitter.com/HuffPost	C:/My%20Web%20Sites/Twitter/twitter.com/HuffPost.html	(from https://twitter.com/)
01:47:10	2261/2261	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jun%202017%2014:55:27%20GMT	https://pbs.twimg.com/profile_images/875366648093577217/DPjc49xK_bigger.jpg	C:/My%20Web%20Sites/Twitter/pbs.twimg.com/profile_images/875366648093577217/DPjc49xK_bigger.jpg	(from https://twitter.com/)
01:47:11	375789/375789	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Nov%202017%2007:47:09%20GMT	https://twitter.com/HuffPost/status/928508277780045824	C:/My%20Web%20Sites/Twitter/twitter.com/HuffPost/status/928508277780045824.html	(from https://twitter.com/)
01:47:11	86/86	---MCZ	302	error ('Found')	text/html	date:Thu,%2009%20Nov%202017%2007:47:09%20GMT	https://twitter.com/i/streams/stream/690676000410079233	C:/My%20Web%20Sites/Twitter/twitter.com/i/streams/stream/690676000410079233.89.delayed	(from https://twitter.com/)
01:47:12	204100/204100	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Nov%202017%2017:11:20%20GMT	https://pbs.twimg.com/media/DOIEjGCX4AADGwj.jpg	C:/My%20Web%20Sites/Twitter/pbs.twimg.com/media/DOIEjGCX4AADGwj.jpg	(from https://twitter.com/)
01:47:12	402560/402560	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Nov%202017%2007:47:10%20GMT	https://twitter.com/AmazingPhil	C:/My%20Web%20Sites/Twitter/twitter.com/AmazingPhil.html	(from https://twitter.com/)
01:47:13	3685/3685	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Nov%202017%2018:37:13%20GMT	https://pbs.twimg.com/profile_images/925794373115236352/iRTYHYwl_bigger.jpg	C:/My%20Web%20Sites/Twitter/pbs.twimg.com/profile_images/925794373115236352/iRTYHYwl_bigger.jpg	(from https://twitter.com/)
01:47:13	1088/1088	---M--	200	added ('OK')	image/png	etag:%22g6lbK3iyFeCgeTcEH4M/sw==%22	https://abs.twimg.com/emoji/v2/72x72/1f635.png	C:/My%20Web%20Sites/Twitter/abs.twimg.com/emoji/v2/72x72/1f635.png	(from https://twitter.com/)
01:47:13	409971/409971	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Nov%202017%2007:47:11%20GMT	https://twitter.com/AmazingPhil/status/928310388818698240	C:/My%20Web%20Sites/Twitter/twitter.com/AmazingPhil/status/928310388818698240.html	(from https://twitter.com/)
01:47:13	86/86	---MCZ	302	error ('Found')	text/html	date:Thu,%2009%20Nov%202017%2007:47:11%20GMT	https://twitter.com/i/streams/stream/691764086166564864	C:/My%20Web%20Sites/Twitter/twitter.com/i/streams/stream/691764086166564864.8f.delayed	(from https://twitter.com/)
01:47:13	14296/14296	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Nov%202017%2019:00:59%20GMT	https://pbs.twimg.com/tweet_video_thumb/DOIdpOXVQAA2Eus.jpg	C:/My%20Web%20Sites/Twitter/pbs.twimg.com/tweet_video_thumb/DOIdpOXVQAA2Eus.jpg	(from https://twitter.com/)
01:47:14	383945/383945	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Nov%202017%2007:47:12%20GMT	https://twitter.com/markhoppus	C:/My%20Web%20Sites/Twitter/twitter.com/markhoppus.html	(from https://twitter.com/)
01:47:14	2617/2617	---M--	200	added ('OK')	image/jpeg	date:Thu,%2024%20Mar%202016%2003:49:32%20GMT	https://pbs.twimg.com/profile_images/712849302834520064/oump1Yz0_bigger.jpg	C:/My%20Web%20Sites/Twitter/pbs.twimg.com/profile_images/712849302834520064/oump1Yz0_bigger.jpg	(from https://twitter.com/)
01:47:15	369504/369504	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Nov%202017%2007:47:13%20GMT	https://twitter.com/markhoppus/status/928337081817899009	C:/My%20Web%20Sites/Twitter/twitter.com/markhoppus/status/928337081817899009.html	(from https://twitter.com/)
01:47:15	86/86	---MCZ	302	error ('Found')	text/html	date:Thu,%2009%20Nov%202017%2007:47:13%20GMT	https://twitter.com/i/streams/stream/686639666771046414	C:/My%20Web%20Sites/Twitter/twitter.com/i/streams/stream/686639666771046414.94.delayed	(from https://twitter.com/)
01:47:15	88555/88555	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Nov%202017%2023:33:02%20GMT	https://pbs.twimg.com/media/DOJb6hpUEAAxsy_.jpg	C:/My%20Web%20Sites/Twitter/pbs.twimg.com/media/DOJb6hpUEAAxsy_.jpg	(from https://twitter.com/)
